                                                                                                                                                                                                                                                                                           10 May 2023 21:08:31
Civil Air Patrol Use Only
AreaTarget-Russia-To-Satellite-KinoSat_110601, Satellite-KinoSat_110602, Satellite-KinoSat_110603, Satellite-KinoSat_110604, Satellite-KinoSat_110605, Satellite-KinoSat_110606, Satellite-KinoSat_110607, Satellite-KinoSat_110608, Satellite-KinoSat_110609, Satellite-KinoSat_110610:  Access Summary Report


Russia-To-KinoSat_110601
------------------------
                  Access        Start Time (UTCG)           Stop Time (UTCG)        Duration (sec)
                  ------    ------------------------    ------------------------    --------------
                       1     1 Jun 2027 01:10:48.286     1 Jun 2027 01:12:22.387            94.101
                       2     1 Jun 2027 01:22:32.506     1 Jun 2027 01:23:45.485            72.979
                       3     1 Jun 2027 02:44:47.345     1 Jun 2027 02:45:53.857            66.512
                       4     1 Jun 2027 02:46:44.371     1 Jun 2027 02:49:58.605           194.233
                       5     1 Jun 2027 04:19:46.789     1 Jun 2027 04:21:39.745           112.956
                       6     1 Jun 2027 04:21:50.308     1 Jun 2027 04:27:04.884           314.576
                       7     1 Jun 2027 04:27:43.114     1 Jun 2027 04:28:06.330            23.216
                       8     1 Jun 2027 05:57:12.496     1 Jun 2027 06:04:31.462           438.966
                       9     1 Jun 2027 07:33:59.559     1 Jun 2027 07:40:29.910           390.351
                      10     1 Jun 2027 09:11:57.449     1 Jun 2027 09:16:07.361           249.912
                      11     1 Jun 2027 10:45:34.728     1 Jun 2027 10:52:58.571           443.843
                      12     1 Jun 2027 15:53:41.917     1 Jun 2027 15:56:22.838           160.922
                      13     1 Jun 2027 17:30:09.658     1 Jun 2027 17:33:31.840           202.182
                      14     1 Jun 2027 17:34:57.148     1 Jun 2027 17:37:30.839           153.692
                      15     1 Jun 2027 19:06:55.190     1 Jun 2027 19:12:51.241           356.050
                      16     1 Jun 2027 20:42:26.719     1 Jun 2027 20:42:36.516             9.797
                      17     1 Jun 2027 20:42:50.127     1 Jun 2027 20:49:43.856           413.728
                      18     1 Jun 2027 22:19:07.722     1 Jun 2027 22:19:40.850            33.128
                      19     1 Jun 2027 22:19:41.317     1 Jun 2027 22:25:10.369           329.052
                      20     1 Jun 2027 23:58:06.155     2 Jun 2027 00:05:03.731           417.576
                      21     2 Jun 2027 01:22:20.587     2 Jun 2027 01:24:27.873           127.286
                      22     2 Jun 2027 01:34:33.066     2 Jun 2027 01:35:04.875            31.809
                      23     2 Jun 2027 02:56:27.257     2 Jun 2027 02:57:40.381            73.125
                      24     2 Jun 2027 02:58:29.989     2 Jun 2027 03:02:11.329           221.340
                      25     2 Jun 2027 04:31:15.548     2 Jun 2027 04:39:15.478           479.930
                      26     2 Jun 2027 04:39:36.242     2 Jun 2027 04:40:34.224            57.982
                      27     2 Jun 2027 06:09:06.448     2 Jun 2027 06:16:31.290           444.842
                      28     2 Jun 2027 07:45:51.093     2 Jun 2027 07:51:42.939           351.846
                      29     2 Jun 2027 07:51:50.165     2 Jun 2027 07:52:34.820            44.655
                      30     2 Jun 2027 09:23:59.979     2 Jun 2027 09:28:05.389           245.409
                      31     2 Jun 2027 10:57:51.470     2 Jun 2027 11:04:06.645           375.175
                      32     2 Jun 2027 16:05:47.102     2 Jun 2027 16:08:41.012           173.910
                      33     2 Jun 2027 16:09:27.537     2 Jun 2027 16:09:43.199            15.662
                      34     2 Jun 2027 17:42:10.229     2 Jun 2027 17:46:20.601           250.372
                      35     2 Jun 2027 17:47:00.428     2 Jun 2027 17:50:14.256           193.828
                      36     2 Jun 2027 19:18:45.801     2 Jun 2027 19:25:16.826           391.025
                      37     2 Jun 2027 20:54:16.398     2 Jun 2027 21:02:01.947           465.549
                      38     2 Jun 2027 22:31:53.619     2 Jun 2027 22:32:17.866            24.247
                      39     2 Jun 2027 22:32:20.857     2 Jun 2027 22:33:35.559            74.701
                      40     2 Jun 2027 22:33:44.457     2 Jun 2027 22:37:28.409           223.951
                      41     3 Jun 2027 00:10:16.662     3 Jun 2027 00:15:29.846           313.184
                      42     3 Jun 2027 01:34:17.932     3 Jun 2027 01:36:34.269           136.338
                      43     3 Jun 2027 03:10:15.764     3 Jun 2027 03:14:10.886           235.122
                      44     3 Jun 2027 04:44:03.953     3 Jun 2027 04:51:23.546           439.593
                      45     3 Jun 2027 04:51:35.789     3 Jun 2027 04:52:35.811            60.022
                      46     3 Jun 2027 06:21:13.502     3 Jun 2027 06:28:32.380           438.877
                      47     3 Jun 2027 07:58:16.875     3 Jun 2027 08:03:01.167           284.292
                      48     3 Jun 2027 08:03:10.783     3 Jun 2027 08:04:21.662            70.879
                      49     3 Jun 2027 09:35:11.000     3 Jun 2027 09:40:05.819           294.819
                      50     3 Jun 2027 11:10:20.472     3 Jun 2027 11:10:40.818            20.347
                      51     3 Jun 2027 11:11:56.241     3 Jun 2027 11:15:07.101           190.860
                      52     3 Jun 2027 16:17:51.670     3 Jun 2027 16:20:20.672           149.001
                      53     3 Jun 2027 16:20:36.800     3 Jun 2027 16:23:15.557           158.757
                      54     3 Jun 2027 17:54:04.025     3 Jun 2027 18:01:00.948           416.923
                      55     3 Jun 2027 19:30:48.750     3 Jun 2027 19:37:18.274           389.524
                      56     3 Jun 2027 21:06:15.929     3 Jun 2027 21:13:54.669           458.740
                      57     3 Jun 2027 22:44:27.970     3 Jun 2027 22:45:15.955            47.985
                      58     3 Jun 2027 22:45:24.931     3 Jun 2027 22:46:07.721            42.790
                      59     3 Jun 2027 22:46:09.547     3 Jun 2027 22:50:00.614           231.067
                      60     4 Jun 2027 00:22:51.246     4 Jun 2027 00:27:30.713           279.467
                      61     4 Jun 2027 01:46:10.470     4 Jun 2027 01:48:41.359           150.889
                      62     4 Jun 2027 03:22:32.834     4 Jun 2027 03:26:00.925           208.091
                      63     4 Jun 2027 04:56:24.998     4 Jun 2027 05:03:32.742           427.744
                      64     4 Jun 2027 05:03:33.781     4 Jun 2027 05:04:34.369            60.588
                      65     4 Jun 2027 06:33:40.097     4 Jun 2027 06:40:19.991           399.894
                      66     4 Jun 2027 08:10:41.541     4 Jun 2027 08:14:58.202           256.661
                      67     4 Jun 2027 08:14:59.295     4 Jun 2027 08:16:05.226            65.931
                      68     4 Jun 2027 09:47:25.530     4 Jun 2027 09:51:55.530           270.000
                      69     4 Jun 2027 11:25:34.546     4 Jun 2027 11:26:43.509            68.963
                      70     4 Jun 2027 16:30:06.207     4 Jun 2027 16:32:26.904           140.697
                      71     4 Jun 2027 16:33:29.543     4 Jun 2027 16:34:27.593            58.050
                      72     4 Jun 2027 18:06:08.240     4 Jun 2027 18:12:41.302           393.061
                      73     4 Jun 2027 19:42:48.870     4 Jun 2027 19:49:11.286           382.416
                      74     4 Jun 2027 21:18:21.711     4 Jun 2027 21:25:54.400           452.689
                      75     4 Jun 2027 22:56:24.822     4 Jun 2027 22:56:31.127             6.305
                      76     4 Jun 2027 22:56:41.576     4 Jun 2027 23:02:39.878           358.302
                      77     5 Jun 2027 00:34:28.807     5 Jun 2027 00:39:06.135           277.327
                      78     5 Jun 2027 01:57:59.511     5 Jun 2027 02:00:46.334           166.824
                      79     5 Jun 2027 03:34:36.124     5 Jun 2027 03:38:09.754           213.630
                      80     5 Jun 2027 05:09:42.673     5 Jun 2027 05:15:29.305           346.632
                      81     5 Jun 2027 05:15:31.966     5 Jun 2027 05:16:32.378            60.412
