                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                10 May 2023 19:56:55
Civil Air Patrol Use Only
Facility-Novosib-To-Satellite-KinoSat_110101, Satellite-KinoSat_110102, Satellite-KinoSat_110103, Satellite-KinoSat_110104, Satellite-KinoSat_110105, Satellite-KinoSat_110106, Satellite-KinoSat_110107, Satellite-KinoSat_110108, Satellite-KinoSat_110109, Satellite-KinoSat_110110, Satellite-KinoSat_110201, Satellite-KinoSat_110202, Satellite-KinoSat_110203, Satellite-KinoSat_110204, Satellite-KinoSat_110205, Satellite-KinoSat_110206, Satellite-KinoSat_110207, Satellite-KinoSat_110208, Satellite-KinoSat_110209, Satellite-KinoSat_110210, Satellite-KinoSat_110301, Satellite-KinoSat_110302, Satellite-KinoSat_110303, Satellite-KinoSat_110304, Satellite-KinoSat_110305, Satellite-KinoSat_110306, Satellite-KinoSat_110307, Satellite-KinoSat_110308, Satellite-KinoSat_110309, Satellite-KinoSat_110310, Satellite-KinoSat_110401, Satellite-KinoSat_110402, Satellite-KinoSat_110403, Satellite-KinoSat_110404, Satellite-KinoSat_110405, Satellite-KinoSat_110406, Satellite-KinoSat_110407, Satellite-KinoSat_110408, Satellite-KinoSat_110409, Satellite-KinoSat_110410, Satellite-KinoSat_110501, Satellite-KinoSat_110502, Satellite-KinoSat_110503, Satellite-KinoSat_110504, Satellite-KinoSat_110505, Satellite-KinoSat_110506, Satellite-KinoSat_110507, Satellite-KinoSat_110508, Satellite-KinoSat_110509, Satellite-KinoSat_110510, Satellite-KinoSat_110601, Satellite-KinoSat_110602, Satellite-KinoSat_110603, Satellite-KinoSat_110604, Satellite-KinoSat_110605, Satellite-KinoSat_110606, Satellite-KinoSat_110607, Satellite-KinoSat_110608, Satellite-KinoSat_110609, Satellite-KinoSat_110610, Satellite-KinoSat_110701, Satellite-KinoSat_110702, Satellite-KinoSat_110703, Satellite-KinoSat_110704, Satellite-KinoSat_110705, Satellite-KinoSat_110706, Satellite-KinoSat_110707, Satellite-KinoSat_110708, Satellite-KinoSat_110709, Satellite-KinoSat_110710, Satellite-KinoSat_110801, Satellite-KinoSat_110802, Satellite-KinoSat_110803, Satellite-KinoSat_110804, Satellite-KinoSat_110805, Satellite-KinoSat_110806, Satellite-KinoSat_110807, Satellite-KinoSat_110808, Satellite-KinoSat_110809, Satellite-KinoSat_110810, Satellite-KinoSat_110901, Satellite-KinoSat_110902, Satellite-KinoSat_110903, Satellite-KinoSat_110904, Satellite-KinoSat_110905, Satellite-KinoSat_110906, Satellite-KinoSat_110907, Satellite-KinoSat_110908, Satellite-KinoSat_110909, Satellite-KinoSat_110910, Satellite-KinoSat_111001, Satellite-KinoSat_111002, Satellite-KinoSat_111003, Satellite-KinoSat_111004, Satellite-KinoSat_111005, Satellite-KinoSat_111006, Satellite-KinoSat_111007, Satellite-KinoSat_111008, Satellite-KinoSat_111009, Satellite-KinoSat_111010, Satellite-KinoSat_111101, Satellite-KinoSat_111102, Satellite-KinoSat_111103, Satellite-KinoSat_111104, Satellite-KinoSat_111105, Satellite-KinoSat_111106, Satellite-KinoSat_111107, Satellite-KinoSat_111108, Satellite-KinoSat_111109, Satellite-KinoSat_111110, Satellite-KinoSat_111201, Satellite-KinoSat_111202, Satellite-KinoSat_111203, Satellite-KinoSat_111204, Satellite-KinoSat_111205, Satellite-KinoSat_111206, Satellite-KinoSat_111207
, Satellite-KinoSat_111208, Satellite-KinoSat_111209, Satellite-KinoSat_111210, Satellite-KinoSat_111301, Satellite-KinoSat_111302, Satellite-KinoSat_111303, Satellite-KinoSat_111304, Satellite-KinoSat_111305, Satellite-KinoSat_111306, Satellite-KinoSat_111307, Satellite-KinoSat_111308, Satellite-KinoSat_111309, Satellite-KinoSat_111310, Satellite-KinoSat_111401, Satellite-KinoSat_111402, Satellite-KinoSat_111403, Satellite-KinoSat_111404, Satellite-KinoSat_111405, Satellite-KinoSat_111406, Satellite-KinoSat_111407, Satellite-KinoSat_111408, Satellite-KinoSat_111409, Satellite-KinoSat_111410, Satellite-KinoSat_111501, Satellite-KinoSat_111502, Satellite-KinoSat_111503, Satellite-KinoSat_111504, Satellite-KinoSat_111505, Satellite-KinoSat_111506, Satellite-KinoSat_111507, Satellite-KinoSat_111508, Satellite-KinoSat_111509, Satellite-KinoSat_111510, Satellite-KinoSat_111601, Satellite-KinoSat_111602, Satellite-KinoSat_111603, Satellite-KinoSat_111604, Satellite-KinoSat_111605, Satellite-KinoSat_111606, Satellite-KinoSat_111607, Satellite-KinoSat_111608, Satellite-KinoSat_111609, Satellite-KinoSat_111610, Satellite-KinoSat_111701, Satellite-KinoSat_111702, Satellite-KinoSat_111703, Satellite-KinoSat_111704, Satellite-KinoSat_111705, Satellite-KinoSat_111706, Satellite-KinoSat_111707, Satellite-KinoSat_111708, Satellite-KinoSat_111709, Satellite-KinoSat_111710, Satellite-KinoSat_111801, Satellite-KinoSat_111802, Satellite-KinoSat_111803, Satellite-KinoSat_111804, Satellite-KinoSat_111805, Satellite-KinoSat_111806, Satellite-KinoSat_111807, Satellite-KinoSat_111808, Satellite-KinoSat_111809, Satellite-KinoSat_111810, Satellite-KinoSat_111901, Satellite-KinoSat_111902, Satellite-KinoSat_111903, Satellite-KinoSat_111904, Satellite-KinoSat_111905, Satellite-KinoSat_111906, Satellite-KinoSat_111907, Satellite-KinoSat_111908, Satellite-KinoSat_111909, Satellite-KinoSat_111910, Satellite-KinoSat_112001, Satellite-KinoSat_112002, Satellite-KinoSat_112003, Satellite-KinoSat_112004, Satellite-KinoSat_112005, Satellite-KinoSat_112006, Satellite-KinoSat_112007, Satellite-KinoSat_112008, Satellite-KinoSat_112009, Satellite-KinoSat_112010:  Access Summary Report


Novosib-To-KinoSat_110101
-------------------------
                  Access        Start Time (UTCG)           Stop Time (UTCG)        Duration (sec)
                  ------    ------------------------    ------------------------    --------------
                       1     1 Jun 2027 01:34:35.278     1 Jun 2027 01:40:21.643           346.366
                       2     1 Jun 2027 03:06:03.095     1 Jun 2027 03:17:12.644           669.549
                       3     1 Jun 2027 04:40:27.388     1 Jun 2027 04:53:21.683           774.294
                       4     1 Jun 2027 06:18:03.004     1 Jun 2027 06:28:43.145           640.141
                       5     1 Jun 2027 16:18:16.966     1 Jun 2027 16:28:25.383           608.416
                       6     1 Jun 2027 17:53:30.317     1 Jun 2027 18:06:23.656           773.339
                       7     1 Jun 2027 19:29:36.185     1 Jun 2027 19:41:04.351           688.165
                       8     1 Jun 2027 21:06:20.588     1 Jun 2027 21:12:50.974           390.386
                       9     2 Jun 2027 01:45:51.313     2 Jun 2027 01:52:34.806           403.493
                      10     2 Jun 2027 03:17:43.680     2 Jun 2027 03:29:17.382           693.702
                      11     2 Jun 2027 04:52:29.625     2 Jun 2027 05:05:22.218           772.594
                      12     2 Jun 2027 06:30:35.425     2 Jun 2027 06:40:32.715           597.290
                      13     2 Jun 2027 16:30:07.217     2 Jun 2027 16:40:56.481           649.264
                      14     2 Jun 2027 18:05:31.013     2 Jun 2027 18:18:25.193           774.180
                      15     2 Jun 2027 19:41:41.045     2 Jun 2027 19:52:44.297           663.251
                      16     2 Jun 2027 21:18:34.507     2 Jun 2027 21:24:05.825           331.318
                      17     3 Jun 2027 01:57:11.512     3 Jun 2027 02:04:45.652           454.140
                      18     3 Jun 2027 03:29:26.907     3 Jun 2027 03:41:21.622           714.715
                      19     3 Jun 2027 05:04:34.840     3 Jun 2027 05:17:22.038           767.198
                      20     3 Jun 2027 06:43:14.032     3 Jun 2027 06:52:18.804           544.773
                      21     3 Jun 2027 16:41:59.873     3 Jun 2027 16:53:22.576           682.704
                      22     3 Jun 2027 18:17:32.341     3 Jun 2027 18:30:23.871           771.530
                      23     3 Jun 2027 19:53:46.435     3 Jun 2027 20:04:21.580           635.144
                      24     3 Jun 2027 21:30:52.861     3 Jun 2027 21:35:14.505           261.643
                      25     4 Jun 2027 02:08:35.203     4 Jun 2027 02:16:54.923           499.720
                      26     4 Jun 2027 03:41:12.771     4 Jun 2027 03:53:25.390           732.619
                      27     4 Jun 2027 05:16:43.148     4 Jun 2027 05:29:21.047           757.898
                      28     4 Jun 2027 06:56:00.489     4 Jun 2027 07:03:59.855           479.366
                      29     4 Jun 2027 15:21:30.791     4 Jun 2027 15:23:13.141           102.350
                      30     4 Jun 2027 16:53:54.403     4 Jun 2027 17:05:44.275           709.873
                      31     4 Jun 2027 18:29:34.234     4 Jun 2027 18:42:19.769           765.536
                      32     4 Jun 2027 20:05:52.411     4 Jun 2027 20:15:56.169           603.758
                      33     4 Jun 2027 21:43:21.204     4 Jun 2027 21:46:11.560           170.356
                      34     5 Jun 2027 02:20:02.038     5 Jun 2027 02:29:03.025           540.987
                      35     5 Jun 2027 03:53:01.283     5 Jun 2027 04:05:28.676           747.392
                      36     5 Jun 2027 05:28:54.712     5 Jun 2027 05:41:19.122           744.410
                      37     5 Jun 2027 07:08:58.044     5 Jun 2027 07:15:32.728           394.684
                      38     5 Jun 2027 15:32:04.429     5 Jun 2027 15:37:15.309           310.881
                      39     5 Jun 2027 17:05:50.441     5 Jun 2027 17:18:02.008           731.567
                      40     5 Jun 2027 18:41:36.666     5 Jun 2027 18:54:12.940           756.274
                      41     5 Jun 2027 20:17:59.047     5 Jun 2027 20:27:28.005           568.958
                      42     6 Jun 2027 01:02:15.276     6 Jun 2027 01:02:53.397            38.121
                      43     6 Jun 2027 02:31:31.799     6 Jun 2027 02:41:10.214           578.415
                      44     6 Jun 2027 04:04:52.463     6 Jun 2027 04:17:31.478           759.015
                      45     6 Jun 2027 05:41:09.727     6 Jun 2027 05:53:16.106           726.379
                      46     6 Jun 2027 07:22:15.425     6 Jun 2027 07:26:48.818           273.393
                      47     6 Jun 2027 15:43:26.522     6 Jun 2027 15:50:25.876           419.354
                      48     6 Jun 2027 17:17:47.724     6 Jun 2027 17:30:16.099           748.375
                      49     6 Jun 2027 18:53:39.597     6 Jun 2027 19:06:03.418           743.820
                      50     6 Jun 2027 20:30:06.462     6 Jun 2027 20:38:57.010           530.548
                      51     7 Jun 2027 01:12:37.573     7 Jun 2027 01:15:55.356           197.783
                      52     7 Jun 2027 02:43:04.370     7 Jun 2027 02:53:16.663           612.293
                      53     7 Jun 2027 04:16:46.343     7 Jun 2027 04:29:33.766           767.423
                      54     7 Jun 2027 05:53:28.467     7 Jun 2027 06:05:11.779           703.312
                      55     7 Jun 2027 15:55:01.998     7 Jun 2027 16:03:20.045           498.047
                      56     7 Jun 2027 17:29:46.056     7 Jun 2027 17:42:26.796           760.740
                      57     7 Jun 2027 19:05:43.009     7 Jun 2027 19:17:51.230           728.221
                      58     7 Jun 2027 20:42:14.847     7 Jun 2027 20:50:23.036           488.188
                      59     8 Jun 2027 01:23:38.756     8 Jun 2027 01:28:19.986           281.230
                      60     8 Jun 2027 02:54:39.670     8 Jun 2027 03:05:22.476           642.806
                      61     8 Jun 2027 04:28:42.964     8 Jun 2027 04:41:35.520           772.556
                      62     8 Jun 2027 06:05:51.265     8 Jun 2027 06:17:05.866           674.600
                      63     8 Jun 2027 16:06:44.578     8 Jun 2027 16:16:04.222           559.644
                      64     8 Jun 2027 17:41:45.288     8 Jun 2027 17:54:34.275           768.987
                      65     8 Jun 2027 19:17:46.902     8 Jun 2027 19:29:36.401           709.499
                      66     8 Jun 2027 20:54:24.489     8 Jun 2027 21:01:45.851           441.362
                      67     9 Jun 2027 01:34:49.333     9 Jun 2027 01:40:36.884           347.551
                      68     9 Jun 2027 03:06:17.654     9 Jun 2027 03:17:27.722           670.068
                      69     9 Jun 2027 04:40:42.385     9 Jun 2027 04:53:36.688           774.303
                      70     9 Jun 2027 06:18:18.600     9 Jun 2027 06:28:57.955           639.355
                      71     9 Jun 2027 16:18:31.697     9 Jun 2027 16:28:41.084           609.387
                      72     9 Jun 2027 17:53:45.309     9 Jun 2027 18:06:38.701           773.392
                      73     9 Jun 2027 19:29:51.276     9 Jun 2027 19:41:18.934           687.658
